"visit_id","user_id","visit_start_time","page_views","cart_adds","purchase","campaign_name","impression","click","cart_items"
"c72ca3",385,"2020-03-04 00:40:54.864824","8","4",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Russian Caviar, Black Truffle, Abalone"
"eed7ea",385,"2020-03-04 18:49:18.397202","6","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"0ccbd1",386,"2020-03-06 11:39:17.907099","7","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Abalone, Crab"
"242220",386,"2020-02-18 05:26:29.588077","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"433346",386,"2020-02-28 07:28:50.797087","9","3",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Tuna, Lobster"
"467a1e",386,"2020-02-11 19:16:46.135093","9","6",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Tuna, Russian Caviar, Abalone, Oyster"
"559003",386,"2020-03-26 10:07:36.740673","7","1",1,"Half Off - Treat Your Shellf(ish)","0","0","Tuna"
"664cb9",386,"2020-02-28 03:17:24.56771","9","6",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Black Truffle, Abalone, Lobster, Crab"
"6fd830",386,"2020-03-06 03:04:54.598006","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"887337",386,"2020-03-26 20:54:33.054188","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"a0648a",386,"2020-02-11 04:49:52.30568","9","5",1,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Black Truffle, Abalone, Lobster, Crab"
"c4120b",386,"2020-02-18 13:43:30.258948","7","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Salmon"
"e7688e",386,"2020-02-04 09:54:53.199903","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"edbfe2",386,"2020-02-04 02:56:57.260138","7","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Lobster"
"0d0cca",387,"2020-02-10 08:35:41.93745","6","2",1,"Half Off - Treat Your Shellf(ish)","1","0","Salmon, Abalone"
"560822",387,"2020-01-18 23:43:37.150634","9","7",1,"25% Off - Living The Lux Life","1","0","Kingfish, Tuna, Russian Caviar, Abalone, Lobster, Crab, Oyster"
"58573e",387,"2020-02-10 14:19:57.455119","10","4",1,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Russian Caviar, Abalone, Lobster"
"7b69a5",387,"2020-03-09 06:22:55.36182","10","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Black Truffle"
"9edfc1",387,"2020-02-10 12:05:44.658155","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"b3c903",387,"2020-01-18 19:13:13.762161","10","6",1,"25% Off - Living The Lux Life","0","0","Salmon, Kingfish, Tuna, Abalone, Lobster, Crab"
"e50cef",387,"2020-03-09 01:30:25.805021","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"f279b1",387,"2020-02-10 14:56:18.84967","9","3",0,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Abalone, Oyster"
"0bc91f",388,"2020-01-17 23:48:45.894267","6","2",1,"25% Off - Living The Lux Life","0","0","Salmon, Oyster"
"103caa",388,"2020-01-17 01:08:28.253844","10","8",1,"25% Off - Living The Lux Life","1","1","Salmon, Kingfish, Tuna, Black Truffle, Abalone, Lobster, Crab, Oyster"
"37fd5e",388,"2020-02-12 11:50:02.986054","6","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Lobster"
"5493b9",388,"2020-02-21 15:46:03.902895","9","4",0,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Lobster, Crab, Oyster"
"5cd4be",388,"2020-02-12 02:29:52.472026","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"bd2665",388,"2020-02-21 16:07:01.346313","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"0eacb6",389,"2020-01-11 00:21:33.087551","5","1",0,"BOGOF - Fishing For Compliments","0","0","Salmon"
"15fb7a",389,"2020-01-02 05:47:02.872182","6","1",1,"BOGOF - Fishing For Compliments","0","0","Tuna"
"375b8f",389,"2020-01-06 20:04:15.886387","1","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"5d605b",389,"2020-01-11 06:23:35.596669","1","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"87e9a5",389,"2020-01-06 12:56:18.133014","4","2",0,"BOGOF - Fishing For Compliments","0","0","Kingfish, Black Truffle"
"97ba57",389,"2020-01-02 10:57:02.364645","5","3",0,"BOGOF - Fishing For Compliments","1","0","Tuna, Russian Caviar, Black Truffle"
"050417",390,"2020-04-18 20:08:49.873485","7","1",1,NULL,"0","0","Salmon"
"3758c1",390,"2020-03-23 07:54:26.82518","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"5f6871",390,"2020-01-28 06:08:59.730461","10","2",1,NULL,"1","1","Salmon, Russian Caviar"
"7c8e91",390,"2020-01-28 04:11:47.636676","4","0",0,NULL,"0","0",NULL
"8e07fd",390,"2020-03-23 10:14:46.43887","6","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Oyster"
"966104",390,"2020-04-18 08:58:10.132306","7","2",1,NULL,"1","0","Kingfish, Black Truffle"
"a72322",390,"2020-02-26 19:44:25.141264","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"c540e1",390,"2020-02-26 01:18:25.109665","9","4",0,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Black Truffle, Lobster, Oyster"
"0f619f",391,"2020-01-21 15:02:42.751079","8","2",1,"25% Off - Living The Lux Life","0","0","Salmon, Black Truffle"
"1c6058",391,"2020-01-01 08:16:13.951757","4","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"3cbdba",391,"2020-01-14 06:55:32.04898","8","2",0,NULL,"0","0","Russian Caviar, Lobster"
"71683a",391,"2020-01-14 21:04:27.376022","1","0",0,NULL,"0","0",NULL
"fac4c6",391,"2020-01-01 13:30:16.982673","1","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"ff3e11",391,"2020-01-21 06:13:52.460846","1","0",0,"25% Off - Living The Lux Life","0","0",NULL
"138e82",392,"2020-02-15 14:02:10.761587","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"19643d",392,"2020-02-06 01:29:05.130968","9","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Abalone"
"29209f",392,"2020-01-07 15:04:29.928935","3","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"2ae3cf",392,"2020-02-06 21:22:35.759896","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"53166f",392,"2020-01-07 11:15:29.210582","8","6",1,"BOGOF - Fishing For Compliments","1","1","Salmon, Kingfish, Tuna, Black Truffle, Abalone, Crab"
"8487da",392,"2020-02-02 10:16:20.994904","5","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Oyster"
"8db893",392,"2020-02-02 09:12:48.197178","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"b78502",392,"2020-01-21 05:15:52.201288","8","3",1,"25% Off - Living The Lux Life","0","0","Kingfish, Crab, Oyster"
"db23d6",392,"2020-01-21 18:12:09.853512","1","0",0,"25% Off - Living The Lux Life","0","0",NULL
"e17256",392,"2020-02-15 20:09:41.477294","6","2",0,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Russian Caviar"
"03556e",393,"2020-04-27 07:23:29.202187","7","2",0,NULL,"0","0","Black Truffle, Lobster"
"39f610",393,"2020-04-21 16:15:44.362434","10","4",1,NULL,"0","0","Salmon, Black Truffle, Abalone, Lobster"
"4d6432",393,"2020-05-08 10:13:34.945081","9","4",1,NULL,"1","1","Kingfish, Black Truffle, Lobster, Crab"
"70500f",393,"2020-05-08 01:40:18.596934","6","1",1,NULL,"0","0","Crab"
"885c15",393,"2020-04-27 06:52:08.795082","10","6",1,NULL,"1","1","Salmon, Russian Caviar, Black Truffle, Abalone, Lobster, Oyster"
"953888",393,"2020-02-24 09:36:46.475266","9","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Oyster"
"b398c3",393,"2020-02-24 00:45:50.20645","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"d99d8d",393,"2020-04-21 16:20:08.035361","6","2",1,NULL,"1","0","Abalone, Crab"
"fe6c7e",393,"2020-03-24 01:34:31.691668","5","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Salmon"
"ffbca2",393,"2020-03-24 03:32:28.921656","10","7",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Crab, Oyster"
"0198b0",394,"2020-01-03 19:19:08.083576","1","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"137662",394,"2020-01-30 06:03:51.794041","7","1",1,NULL,"0","0","Black Truffle"
"1956ed",394,"2020-01-27 13:10:43.373803","5","1",0,"25% Off - Living The Lux Life","0","0","Black Truffle"
"34a81a",394,"2020-01-29 17:02:28.622528","7","2",1,NULL,"0","0","Salmon, Lobster"
"637163",394,"2020-01-08 14:05:16.625962","10","3",1,"BOGOF - Fishing For Compliments","0","0","Kingfish, Black Truffle, Abalone"
"83d5ee",394,"2020-01-27 10:00:10.450556","8","4",1,"25% Off - Living The Lux Life","1","1","Salmon, Kingfish, Black Truffle, Crab"
"986172",394,"2020-01-08 17:06:31.450638","1","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"9e629a",394,"2020-01-30 10:27:00.667329","4","0",0,NULL,"1","0",NULL
"cca775",394,"2020-01-29 19:37:27.319001","10","6",1,NULL,"1","1","Salmon, Kingfish, Tuna, Abalone, Crab, Oyster"
"f1c0e2",394,"2020-01-03 17:41:45.115592","8","3",1,"BOGOF - Fishing For Compliments","0","0","Black Truffle, Abalone, Oyster"
"087177",395,"2020-03-07 11:27:25.214498","5","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Crab"
"207db0",395,"2020-03-05 20:01:47.730741","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"2a40dc",395,"2020-02-18 12:51:59.374263","8","3",1,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Russian Caviar, Abalone"
"2c2923",395,"2020-02-28 09:42:40.024055","11","3",1,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Russian Caviar, Black Truffle"
"32723f",395,"2020-03-28 22:31:49.619989","8","3",0,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Russian Caviar, Abalone"
"456e13",395,"2020-03-28 11:42:05.337875","11","8",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Crab"
"45d832",395,"2020-03-07 10:25:23.435299","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"4edfab",395,"2020-02-28 04:51:10.129435","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"a44a39",395,"2020-02-18 09:25:10.585663","6","4",1,"Half Off - Treat Your Shellf(ish)","1","1","Tuna, Russian Caviar, Black Truffle, Crab"
"b920d5",395,"2020-03-05 23:23:08.717591","9","2",0,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Lobster"
"0c1bd4",396,"2020-03-01 10:53:21.740503","8","2",0,"Half Off - Treat Your Shellf(ish)","0","0","Black Truffle, Oyster"
"17fd56",396,"2020-02-10 17:18:50.802452","7","2",0,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Black Truffle"
"3a8c22",396,"2020-02-10 19:18:28.57845","10","7",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Tuna, Black Truffle, Abalone, Lobster, Crab"
"41a3eb",396,"2020-01-18 19:13:29.502168","8","3",1,"25% Off - Living The Lux Life","0","0","Kingfish, Lobster, Oyster"
"4448f1",396,"2020-03-30 20:29:33.060274","6","3",1,"Half Off - Treat Your Shellf(ish)","1","1","Russian Caviar, Abalone, Oyster"
"59d34a",396,"2020-03-01 05:51:13.580528","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"7842ff",396,"2020-03-30 17:23:17.321921","8","4",0,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Black Truffle, Abalone, Lobster"
"79553d",396,"2020-04-15 15:28:16.859269","1","0",0,NULL,"0","0",NULL
"7c6ad2",396,"2020-03-31 00:23:00.48842","6","1",1,NULL,"0","0","Abalone"
"8718e9",396,"2020-03-31 07:19:11.059506","1","0",0,NULL,"0","0",NULL
"8ee82b",396,"2020-04-15 16:09:27.305287","9","2",1,NULL,"0","0","Tuna, Abalone"
"b07a5a",396,"2020-01-18 15:03:04.172","1","0",0,"25% Off - Living The Lux Life","0","0",NULL
"1efad9",397,"2020-03-14 19:10:11.533387","3","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"2c03b5",397,"2020-03-14 06:26:40.05577","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"58fd6c",397,"2020-02-25 19:23:15.091134","9","6",1,"Half Off - Treat Your Shellf(ish)","1","1","Kingfish, Tuna, Russian Caviar, Abalone, Lobster, Crab"
"616ec5",397,"2020-02-25 14:11:32.610656","7","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Russian Caviar"
"755929",397,"2020-03-30 18:59:58.811398","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"93deec",397,"2020-03-28 23:58:39.000449","10","6",0,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Black Truffle, Abalone, Lobster, Crab, Oyster"
"b174b1",397,"2020-03-28 11:46:33.682236","9","3",1,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Lobster, Oyster"
"cdad74",397,"2020-03-30 21:22:00.46548","7","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Black Truffle, Oyster"
"40f1a9",398,"2020-02-09 18:33:14.835078","9","4",1,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Russian Caviar, Crab, Oyster"
"76f47c",398,"2020-01-23 14:15:37.954836","5","3",0,"25% Off - Living The Lux Life","0","0","Russian Caviar, Abalone, Crab"
"b362b4",398,"2020-01-23 19:13:04.127612","1","0",0,"25% Off - Living The Lux Life","0","0",NULL
"bef9bf",398,"2020-03-07 16:48:20.16318","8","3",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Tuna, Oyster"
"bf0781",398,"2020-02-09 07:09:42.484208","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"e80ce6",398,"2020-03-07 20:43:32.266869","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"6365cb",399,"2020-02-20 06:40:29.201792","10","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Crab"
"6b5738",399,"2020-02-20 05:29:05.994041","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"918205",399,"2020-02-08 09:04:28.964629","8","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Tuna"
"fdacef",399,"2020-02-08 10:57:27.914717","5","2",1,"Half Off - Treat Your Shellf(ish)","1","0","Russian Caviar, Lobster"
"0df6c1",400,"2020-02-24 22:39:01.139023","6","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Tuna"
"4056ff",400,"2020-02-26 04:04:52.259062","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"7a6de3",400,"2020-02-26 03:02:32.411237","9","1",1,"Half Off - Treat Your Shellf(ish)","0","0","Lobster"
"eabfa5",400,"2020-03-20 20:39:19.671508","7","2",0,"Half Off - Treat Your Shellf(ish)","0","0","Abalone, Oyster"
"f6c680",400,"2020-02-24 17:49:06.819722","9","4",0,"Half Off - Treat Your Shellf(ish)","1","1","Kingfish, Russian Caviar, Abalone, Lobster"
"f87c2e",400,"2020-03-20 23:02:09.345991","11","6",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Russian Caviar, Black Truffle, Crab, Oyster"
"12023a",401,"2020-01-28 16:56:38.774146","1","0",0,NULL,"0","0",NULL
"30ba8b",401,"2020-01-02 10:17:15.071502","7","4",1,"BOGOF - Fishing For Compliments","1","1","Kingfish, Abalone, Crab, Oyster"
"416dc6",401,"2020-01-14 04:55:02.30073","9","6",0,NULL,"0","0","Salmon, Kingfish, Tuna, Russian Caviar, Abalone, Lobster"
"4d4492",401,"2020-01-14 11:38:56.976821","8","6",0,NULL,"1","1","Tuna, Russian Caviar, Black Truffle, Lobster, Crab, Oyster"
"a3e6fa",401,"2020-01-02 07:34:50.902563","2","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"a96caa",401,"2020-01-28 05:58:11.064071","10","4",1,NULL,"0","0","Salmon, Kingfish, Abalone, Oyster"
"3d3c12",402,"2020-01-09 06:17:42.062434","7","2",1,"BOGOF - Fishing For Compliments","0","0","Salmon, Tuna"
"410a0a",402,"2020-02-05 00:21:54.82104","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"465faa",402,"2020-02-25 19:41:04.617529","8","4",1,"Half Off - Treat Your Shellf(ish)","1","1","Kingfish, Tuna, Abalone, Oyster"
"4bde8b",402,"2020-02-25 07:52:59.004921","5","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"6d6a3d",402,"2020-02-24 21:04:38.094792","5","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Black Truffle"
"856430",402,"2020-02-05 16:46:51.207016","5","2",0,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Oyster"
"88b112",402,"2020-02-24 12:36:23.404827","8","4",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Tuna, Lobster"
"895e84",402,"2020-01-09 23:57:24.08797","9","6",1,"BOGOF - Fishing For Compliments","1","1","Salmon, Kingfish, Tuna, Russian Caviar, Lobster, Crab"
"48335b",403,"2020-01-12 22:45:20.978142","8","1",0,"BOGOF - Fishing For Compliments","0","0","Crab"
"a1f433",403,"2020-02-03 22:55:37.495727","6","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"ddf634",403,"2020-02-03 07:11:14.973691","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"f28cbb",403,"2020-01-12 07:38:28.664955","1","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"12d8f5",404,"2020-02-13 01:37:13.274001","3","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Lobster"
"54a9ac",404,"2020-02-03 02:50:13.050844","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"a53bd3",404,"2020-02-13 07:46:37.644114","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"d12f2f",404,"2020-02-03 18:01:07.955646","10","4",0,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Lobster, Crab, Oyster"
"1f9783",405,"2020-02-02 18:37:51.056249","10","7",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Oyster"
"272af2",405,"2020-02-02 10:18:24.057193","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"61d259",405,"2020-02-02 14:15:02.389586","7","1",1,"Half Off - Treat Your Shellf(ish)","0","0","Lobster"
"669eee",405,"2020-01-30 02:22:38.289141","1","0",0,NULL,"0","0",NULL
"794aac",405,"2020-02-02 16:00:17.776806","9","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Salmon"
"9128c3",405,"2020-01-06 13:17:41.969662","10","6",1,"BOGOF - Fishing For Compliments","1","1","Salmon, Black Truffle, Abalone, Lobster, Crab, Oyster"
"b4f2de",405,"2020-01-23 13:46:02.45323","7","3",1,"25% Off - Living The Lux Life","0","0","Black Truffle, Abalone, Oyster"
"be8bab",405,"2020-01-30 03:07:54.650059","9","1",1,NULL,"0","0","Russian Caviar"
"f87aaf",405,"2020-01-23 20:10:19.407079","10","4",1,"25% Off - Living The Lux Life","1","1","Salmon, Tuna, Russian Caviar, Black Truffle"
"fd4ff2",405,"2020-01-06 19:49:45.983928","7","1",0,"BOGOF - Fishing For Compliments","0","0","Oyster"
"5b378c",406,"2020-02-23 00:36:13.173165","7","2",1,"Half Off - Treat Your Shellf(ish)","1","0","Abalone, Oyster"
"640cc7",406,"2020-02-10 08:26:47.875491","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"79558a",406,"2020-02-29 12:42:21.946435","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"9cd5d3",406,"2020-02-02 17:45:08.353984","9","4",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Black Truffle, Abalone, Crab"
"ae568e",406,"2020-02-10 17:14:52.181122","7","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Russian Caviar"
"f28112",406,"2020-02-02 06:35:02.239079","9","8",0,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Tuna, Russian Caviar, Black Truffle, Abalone, Crab, Oyster"
"f42aac",406,"2020-02-29 20:19:25.552234","10","3",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Black Truffle, Lobster"
"fa45bb",406,"2020-02-23 05:16:22.669003","6","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"331b7d",407,"2020-01-17 03:46:54.987837","10","8",1,"25% Off - Living The Lux Life","1","1","Salmon, Tuna, Russian Caviar, Black Truffle, Abalone, Lobster, Crab, Oyster"
"a1bcff",407,"2020-01-17 07:27:16.389735","6","2",1,"25% Off - Living The Lux Life","0","0","Kingfish, Abalone"
"05550b",408,"2020-03-14 21:17:35.971707","8","1",1,"Half Off - Treat Your Shellf(ish)","1","0","Black Truffle"
"3e5173",408,"2020-02-28 23:39:02.746828","5","2",0,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Oyster"
"412045",408,"2020-03-14 15:44:53.054143","7","3",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Lobster, Oyster"
"4f56d0",408,"2020-02-28 13:09:20.969244","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"5651d8",408,"2020-02-15 13:13:51.370521","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"fa65be",408,"2020-02-15 22:40:13.637755","4","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Tuna"
"284efa",409,"2020-03-23 14:06:28.594384","9","6",1,"Half Off - Treat Your Shellf(ish)","1","1","Russian Caviar, Black Truffle, Abalone, Lobster, Crab, Oyster"
"2e1962",409,"2020-02-27 07:39:36.636127","4","2",0,"Half Off - Treat Your Shellf(ish)","1","0","Abalone, Crab"
"3130f7",409,"2020-04-23 20:56:11.499114","8","2",0,NULL,"0","0","Kingfish, Russian Caviar"
"55318d",409,"2020-02-27 18:57:57.938055","8","2",0,"Half Off - Treat Your Shellf(ish)","0","0","Abalone, Lobster"
"5a3d3b",409,"2020-04-23 07:19:52.431322","10","6",1,NULL,"1","1","Kingfish, Russian Caviar, Black Truffle, Abalone, Crab, Oyster"
"9d1968",409,"2020-04-06 16:18:23.105374","6","4",0,NULL,"0","0","Tuna, Russian Caviar, Crab, Oyster"
"ab2070",409,"2020-03-23 22:49:19.588726","8","3",0,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Abalone, Lobster"
"af7053",409,"2020-04-06 14:25:07.692619","5","1",0,NULL,"1","0","Abalone"
"17f703",410,"2020-02-20 22:53:11.679127","8","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Tuna, Lobster"
"282263",410,"2020-02-28 09:53:56.564685","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"28d409",410,"2020-03-12 00:07:24.633577","10","4",1,"Half Off - Treat Your Shellf(ish)","1","0","Kingfish, Russian Caviar, Crab, Oyster"
"546933",410,"2020-02-20 08:31:28.423068","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"7d519a",410,"2020-04-24 23:13:52.486448","10","6",1,NULL,"1","1","Salmon, Kingfish, Russian Caviar, Black Truffle, Crab, Oyster"
"7f6f55",410,"2020-03-12 12:34:18.81668","4","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"b96f03",410,"2020-04-05 19:27:19.276905","7","2",1,NULL,"0","0","Salmon, Russian Caviar"
"b9a76d",410,"2020-02-28 04:12:51.414337","8","4",0,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Kingfish, Russian Caviar, Abalone"
"ca43e2",410,"2020-04-24 22:29:30.363412","7","1",1,NULL,"0","0","Tuna"
"ffc954",410,"2020-04-05 20:45:34.841563","1","0",0,NULL,"0","0",NULL
"3fd457",411,"2020-02-27 13:49:22.992118","8","6",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Russian Caviar, Abalone, Lobster, Crab"
"aedfd3",411,"2020-02-27 21:38:51.8165","10","4",1,"Half Off - Treat Your Shellf(ish)","0","0","Salmon, Black Truffle, Abalone, Oyster"
"c184ca",411,"2020-02-22 17:10:17.532655","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"fade77",411,"2020-02-22 05:33:54.55191","7","1",1,"Half Off - Treat Your Shellf(ish)","0","0","Crab"
"0c8e00",412,"2020-03-04 14:04:54.223385","8","5",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Russian Caviar, Black Truffle, Lobster, Oyster"
"5d6d24",412,"2020-02-21 15:29:29.60403","6","2",1,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Crab"
"92daed",412,"2020-03-04 23:13:39.852525","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"f2477f",412,"2020-02-21 22:29:17.384517","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"0ad6c3",413,"2020-01-27 09:02:45.779641","9","6",1,"25% Off - Living The Lux Life","1","1","Salmon, Kingfish, Tuna, Abalone, Lobster, Oyster"
"0dc56a",413,"2020-01-27 23:38:13.879387","6","2",1,"25% Off - Living The Lux Life","0","0","Russian Caviar, Lobster"
"8cd8eb",413,"2020-01-06 06:46:31.515316","1","0",0,"BOGOF - Fishing For Compliments","0","0",NULL
"b10f53",413,"2020-01-06 21:18:07.350614","9","3",1,"BOGOF - Fishing For Compliments","0","0","Russian Caviar, Black Truffle, Lobster"
"7da561",414,"2020-02-29 01:08:35.946766","11","6",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Tuna, Black Truffle, Abalone, Lobster, Crab"
"813c5b",414,"2020-02-29 11:02:02.407529","4","1",1,"Half Off - Treat Your Shellf(ish)","0","0","Crab"
"878f47",414,"2020-02-29 02:27:03.177821","9","5",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Kingfish, Black Truffle, Abalone, Oyster"
"b96e56",414,"2020-02-29 22:22:35.374487","7","3",1,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Black Truffle, Abalone"
"1233f3",415,"2020-02-21 08:09:29.270339","6","3",0,"Half Off - Treat Your Shellf(ish)","0","0","Kingfish, Russian Caviar, Lobster"
"4a16dd",415,"2020-03-17 08:32:18.018007","5","1",1,"Half Off - Treat Your Shellf(ish)","0","0","Russian Caviar"
"6a37ff",415,"2020-03-17 15:04:59.216371","1","0",0,"Half Off - Treat Your Shellf(ish)","0","0",NULL
"7ada08",415,"2020-02-14 08:38:14.327871","8","4",1,"Half Off - Treat Your Shellf(ish)","1","1","Kingfish, Tuna, Black Truffle, Lobster"
"7c6e8d",415,"2020-03-04 07:12:00.030111","4","1",0,"Half Off - Treat Your Shellf(ish)","0","0","Crab"
"aec463",415,"2020-03-04 21:22:11.098431","10","7",1,"Half Off - Treat Your Shellf(ish)","1","1","Salmon, Tuna, Russian Caviar, Black Truffle, Abalone, Crab, Oyster"
