"user_id","visit_id","event_name","sequence_number","event_time","page_name","product_category"
52,"388eb1","Add to Cart",12,"2020-02-28 00:11:08.482283","Black Truffle","Luxury"
52,"388eb1","Page View",13,"2020-02-28 00:11:08.702379","Abalone","Shellfish"
52,"388eb1","Add to Cart",14,"2020-02-28 00:11:36.466548","Abalone","Shellfish"
52,"388eb1","Page View",15,"2020-02-28 00:11:45.926597","Lobster","Shellfish"
52,"388eb1","Add to Cart",16,"2020-02-28 00:12:10.833928","Lobster","Shellfish"
52,"388eb1","Page View",17,"2020-02-28 00:12:54.024585","Crab","Shellfish"
52,"388eb1","Page View",18,"2020-02-28 00:13:48.60343","Oyster","Shellfish"
52,"388eb1","Page View",19,"2020-02-28 00:14:29.10699","Checkout",NULL
52,"388eb1","Purchase",20,"2020-02-28 00:14:51.909826","Confirmation",NULL
438,"5d590a","Page View",1,"2020-02-25 21:41:31.201411","All Products",NULL
382,"e88b83","Page View",1,"2020-02-21 18:40:37.843111","All Products",NULL
378,"f1e3a8","Page View",1,"2020-03-08 10:49:27.665148","All Products",NULL
405,"272af2","Page View",1,"2020-02-02 10:18:24.057193","All Products",NULL
170,"e314b6","Page View",1,"2020-04-23 11:44:49.578087","All Products",NULL
170,"e314b6","Ad Impression",2,"2020-04-23 11:44:53.156459","All Products",NULL
170,"e314b6","Ad Click",3,"2020-04-23 11:44:57.586868","All Products",NULL
170,"e314b6","Page View",4,"2020-04-23 11:44:59.454962","Salmon","Fish"
170,"e314b6","Page View",5,"2020-04-23 11:45:57.071606","Kingfish","Fish"
170,"e314b6","Add to Cart",6,"2020-04-23 11:46:43.890684","Kingfish","Fish"
170,"e314b6","Page View",7,"2020-04-23 11:47:25.710444","Black Truffle","Luxury"
170,"e314b6","Add to Cart",8,"2020-04-23 11:47:36.587959","Black Truffle","Luxury"
170,"e314b6","Page View",9,"2020-04-23 11:48:12.797084","Lobster","Shellfish"
170,"e314b6","Add to Cart",10,"2020-04-23 11:48:43.330244","Lobster","Shellfish"
170,"e314b6","Page View",11,"2020-04-23 11:48:43.720585","Crab","Shellfish"
170,"e314b6","Page View",12,"2020-04-23 11:49:19.845996","Oyster","Shellfish"
170,"e314b6","Add to Cart",13,"2020-04-23 11:49:55.506925","Oyster","Shellfish"
170,"e314b6","Page View",14,"2020-04-23 11:50:30.081669","Checkout",NULL
192,"9592db","Page View",1,"2020-03-24 23:06:00.095825","All Products",NULL
192,"9592db","Ad Impression",2,"2020-03-24 23:06:40.014106","All Products",NULL
192,"9592db","Ad Click",3,"2020-03-24 23:07:34.594484","All Products",NULL
192,"9592db","Page View",4,"2020-03-24 23:08:25.280732","Salmon","Fish"
192,"9592db","Add to Cart",5,"2020-03-24 23:09:05.544516","Salmon","Fish"
192,"9592db","Page View",6,"2020-03-24 23:09:15.955778","Kingfish","Fish"
192,"9592db","Add to Cart",7,"2020-03-24 23:09:44.196004","Kingfish","Fish"
192,"9592db","Page View",8,"2020-03-24 23:10:37.471254","Tuna","Fish"
192,"9592db","Add to Cart",9,"2020-03-24 23:10:39.336792","Tuna","Fish"
192,"9592db","Page View",10,"2020-03-24 23:10:49.380295","Russian Caviar","Luxury"
192,"9592db","Page View",11,"2020-03-24 23:10:58.234356","Black Truffle","Luxury"
192,"9592db","Add to Cart",12,"2020-03-24 23:11:57.599242","Black Truffle","Luxury"
192,"9592db","Page View",13,"2020-03-24 23:12:41.461046","Abalone","Shellfish"
192,"9592db","Page View",14,"2020-03-24 23:13:22.309619","Lobster","Shellfish"
192,"9592db","Page View",15,"2020-03-24 23:14:00.796853","Checkout",NULL
192,"9592db","Purchase",16,"2020-03-24 23:14:52.976035","Confirmation",NULL
276,"a7afa5","Page View",1,"2020-04-15 15:55:18.243829","All Products",NULL
101,"e31f7b","Page View",1,"2020-04-28 16:57:19.631223","All Products",NULL
473,"b20d04","Page View",1,"2020-03-24 02:48:06.688205","All Products",NULL
473,"b20d04","Ad Impression",2,"2020-03-24 02:48:31.903281","All Products",NULL
473,"b20d04","Page View",3,"2020-03-24 02:48:53.867548","Abalone","Shellfish"
473,"b20d04","Page View",4,"2020-03-24 02:49:16.264269","Lobster","Shellfish"
473,"b20d04","Add to Cart",5,"2020-03-24 02:50:16.030429","Lobster","Shellfish"
473,"b20d04","Page View",6,"2020-03-24 02:50:22.310104","Oyster","Shellfish"
473,"b20d04","Page View",7,"2020-03-24 02:50:40.221849","Checkout",NULL
69,"cb0bb3","Page View",1,"2020-02-16 11:04:48.03018","All Products",NULL
320,"c65170","Page View",1,"2020-04-02 06:30:47.585178","All Products",NULL
375,"177c71","Page View",1,"2020-02-16 05:14:24.098981","All Products",NULL
115,"d27d63","Page View",1,"2020-03-25 07:07:48.637408","All Products",NULL
115,"d27d63","Ad Impression",2,"2020-03-25 07:07:52.584437","All Products",NULL
115,"d27d63","Ad Click",3,"2020-03-25 07:08:21.576655","All Products",NULL
115,"d27d63","Page View",4,"2020-03-25 07:08:50.068411","Salmon","Fish"
115,"d27d63","Add to Cart",5,"2020-03-25 07:08:53.935435","Salmon","Fish"
115,"d27d63","Page View",6,"2020-03-25 07:08:58.760872","Kingfish","Fish"
115,"d27d63","Add to Cart",7,"2020-03-25 07:09:40.779544","Kingfish","Fish"
115,"d27d63","Page View",8,"2020-03-25 07:10:15.18587","Black Truffle","Luxury"
115,"d27d63","Page View",9,"2020-03-25 07:10:42.762994","Abalone","Shellfish"
115,"d27d63","Page View",10,"2020-03-25 07:10:48.746029","Lobster","Shellfish"
115,"d27d63","Page View",11,"2020-03-25 07:11:34.771197","Crab","Shellfish"
115,"d27d63","Add to Cart",12,"2020-03-25 07:12:11.860842","Crab","Shellfish"
115,"d27d63","Page View",13,"2020-03-25 07:12:12.843407","Oyster","Shellfish"
115,"d27d63","Add to Cart",14,"2020-03-25 07:12:22.50814","Oyster","Shellfish"
115,"d27d63","Page View",15,"2020-03-25 07:13:09.857489","Checkout",NULL
115,"d27d63","Purchase",16,"2020-03-25 07:13:30.177928","Confirmation",NULL
415,"aec463","Page View",1,"2020-03-04 21:22:11.098431","All Products",NULL
415,"aec463","Ad Impression",2,"2020-03-04 21:22:12.907114","All Products",NULL
415,"aec463","Ad Click",3,"2020-03-04 21:22:28.099139","All Products",NULL
415,"aec463","Page View",4,"2020-03-04 21:23:05.406079","Salmon","Fish"
415,"aec463","Add to Cart",5,"2020-03-04 21:23:10.652375","Salmon","Fish"
415,"aec463","Page View",6,"2020-03-04 21:23:57.225617","Tuna","Fish"
415,"aec463","Add to Cart",7,"2020-03-04 21:24:00.153387","Tuna","Fish"
415,"aec463","Page View",8,"2020-03-04 21:24:34.722303","Russian Caviar","Luxury"
415,"aec463","Add to Cart",9,"2020-03-04 21:25:31.960346","Russian Caviar","Luxury"
415,"aec463","Page View",10,"2020-03-04 21:25:39.233821","Black Truffle","Luxury"
415,"aec463","Add to Cart",11,"2020-03-04 21:25:44.536348","Black Truffle","Luxury"
415,"aec463","Page View",12,"2020-03-04 21:26:39.498547","Abalone","Shellfish"
415,"aec463","Add to Cart",13,"2020-03-04 21:26:40.369726","Abalone","Shellfish"
415,"aec463","Page View",14,"2020-03-04 21:27:02.592904","Lobster","Shellfish"
415,"aec463","Page View",15,"2020-03-04 21:27:58.515798","Crab","Shellfish"
415,"aec463","Add to Cart",16,"2020-03-04 21:28:33.676539","Crab","Shellfish"
415,"aec463","Page View",17,"2020-03-04 21:28:38.831045","Oyster","Shellfish"
415,"aec463","Add to Cart",18,"2020-03-04 21:28:44.804377","Oyster","Shellfish"
415,"aec463","Page View",19,"2020-03-04 21:29:27.761326","Checkout",NULL
415,"aec463","Purchase",20,"2020-03-04 21:29:45.601014","Confirmation",NULL
97,"8ed749","Page View",1,"2020-02-14 01:34:31.197186","All Products",NULL
97,"8ed749","Ad Impression",2,"2020-02-14 01:35:28.67438","All Products",NULL
97,"8ed749","Ad Click",3,"2020-02-14 01:35:48.976375","All Products",NULL
97,"8ed749","Page View",4,"2020-02-14 01:36:40.558454","Salmon","Fish"
97,"8ed749","Add to Cart",5,"2020-02-14 01:37:03.551357","Salmon","Fish"
97,"8ed749","Page View",6,"2020-02-14 01:37:36.735647","Tuna","Fish"
97,"8ed749","Add to Cart",7,"2020-02-14 01:37:41.867337","Tuna","Fish"
97,"8ed749","Page View",8,"2020-02-14 01:37:54.518097","Black Truffle","Luxury"
97,"8ed749","Add to Cart",9,"2020-02-14 01:38:17.205397","Black Truffle","Luxury"
97,"8ed749","Page View",10,"2020-02-14 01:38:46.596779","Abalone","Shellfish"
97,"8ed749","Add to Cart",11,"2020-02-14 01:39:43.931911","Abalone","Shellfish"
97,"8ed749","Page View",12,"2020-02-14 01:40:40.311503","Lobster","Shellfish"
97,"8ed749","Add to Cart",13,"2020-02-14 01:41:21.566175","Lobster","Shellfish"
97,"8ed749","Page View",14,"2020-02-14 01:41:47.162579","Crab","Shellfish"
97,"8ed749","Page View",15,"2020-02-14 01:42:34.991619","Checkout",NULL
97,"8ed749","Purchase",16,"2020-02-14 01:42:58.089962","Confirmation",NULL
108,"cc6980","Page View",1,"2020-02-22 05:48:17.925604","All Products",NULL
108,"cc6980","Ad Impression",2,"2020-02-22 05:48:27.287315","All Products",NULL
108,"cc6980","Page View",3,"2020-02-22 05:48:31.680286","Kingfish","Fish"
108,"cc6980","Add to Cart",4,"2020-02-22 05:49:02.154016","Kingfish","Fish"
108,"cc6980","Page View",5,"2020-02-22 05:49:18.396631","Oyster","Shellfish"
108,"cc6980","Add to Cart",6,"2020-02-22 05:49:58.143421","Oyster","Shellfish"
108,"cc6980","Page View",7,"2020-02-22 05:50:11.034526","Checkout",NULL
108,"cc6980","Purchase",8,"2020-02-22 05:50:40.722047","Confirmation",NULL
59,"3eaa2c","Page View",1,"2020-02-09 08:42:23.537526","All Products",NULL
44,"65389e","Page View",1,"2020-02-22 19:00:12.415305","All Products",NULL
44,"65389e","Ad Impression",2,"2020-02-22 19:00:59.91844","All Products",NULL
44,"65389e","Page View",3,"2020-02-22 19:01:13.261127","Salmon","Fish"
44,"65389e","Page View",4,"2020-02-22 19:01:52.573431","Russian Caviar","Luxury"
44,"65389e","Add to Cart",5,"2020-02-22 19:02:48.373717","Russian Caviar","Luxury"
44,"65389e","Page View",6,"2020-02-22 19:03:17.810585","Abalone","Shellfish"
44,"65389e","Add to Cart",7,"2020-02-22 19:03:43.619604","Abalone","Shellfish"
44,"65389e","Page View",8,"2020-02-22 19:04:22.928612","Crab","Shellfish"
44,"65389e","Add to Cart",9,"2020-02-22 19:04:44.762064","Crab","Shellfish"
44,"65389e","Page View",10,"2020-02-22 19:05:25.175795","Checkout",NULL
44,"65389e","Purchase",11,"2020-02-22 19:05:33.474436","Confirmation",NULL
279,"cd19f9","Page View",1,"2020-04-20 15:18:18.342891","All Products",NULL
214,"cd4703","Page View",1,"2020-03-11 01:50:24.005807","All Products",NULL
9,"54eda3","Page View",1,"2020-03-15 06:18:59.600763","All Products",NULL
457,"679365","Page View",1,"2020-03-07 02:21:24.988216","All Products",NULL
85,"084648","Page View",1,"2020-02-26 02:20:09.296572","All Products",NULL
281,"201763","Page View",1,"2020-02-28 15:21:12.457057","All Products",NULL
281,"201763","Ad Impression",2,"2020-02-28 15:21:26.169601","All Products",NULL
281,"201763","Ad Click",3,"2020-02-28 15:21:27.264857","All Products",NULL
281,"201763","Page View",4,"2020-02-28 15:22:26.407688","Russian Caviar","Luxury"
281,"201763","Add to Cart",5,"2020-02-28 15:22:49.796014","Russian Caviar","Luxury"
281,"201763","Page View",6,"2020-02-28 15:23:30.281025","Black Truffle","Luxury"
281,"201763","Add to Cart",7,"2020-02-28 15:23:46.641188","Black Truffle","Luxury"
281,"201763","Page View",8,"2020-02-28 15:24:01.263806","Abalone","Shellfish"
281,"201763","Add to Cart",9,"2020-02-28 15:24:28.12497","Abalone","Shellfish"
281,"201763","Page View",10,"2020-02-28 15:24:43.588226","Crab","Shellfish"
281,"201763","Add to Cart",11,"2020-02-28 15:25:01.128118","Crab","Shellfish"
281,"201763","Page View",12,"2020-02-28 15:25:09.545809","Oyster","Shellfish"
281,"201763","Page View",13,"2020-02-28 15:26:01.115799","Checkout",NULL
281,"201763","Purchase",14,"2020-02-28 15:26:45.23971","Confirmation",NULL
302,"4446b7","Page View",1,"2020-02-28 03:04:59.130174","All Products",NULL
30,"f573dd","Page View",1,"2020-02-16 02:29:46.800518","All Products",NULL
30,"f573dd","Ad Impression",2,"2020-02-16 02:30:10.972841","All Products",NULL
30,"f573dd","Page View",3,"2020-02-16 02:30:59.394788","Tuna","Fish"
30,"f573dd","Page View",4,"2020-02-16 02:31:34.924176","Russian Caviar","Luxury"
30,"f573dd","Add to Cart",5,"2020-02-16 02:32:01.867491","Russian Caviar","Luxury"
30,"f573dd","Page View",6,"2020-02-16 02:32:16.589274","Lobster","Shellfish"
30,"f573dd","Add to Cart",7,"2020-02-16 02:32:55.776353","Lobster","Shellfish"
30,"f573dd","Page View",8,"2020-02-16 02:32:59.752784","Crab","Shellfish"
30,"f573dd","Add to Cart",9,"2020-02-16 02:33:34.146345","Crab","Shellfish"
30,"f573dd","Page View",10,"2020-02-16 02:34:27.24525","Oyster","Shellfish"
30,"f573dd","Page View",11,"2020-02-16 02:34:36.373352","Checkout",NULL
30,"f573dd","Purchase",12,"2020-02-16 02:34:45.337183","Confirmation",NULL
288,"e7eef7","Page View",1,"2020-01-27 12:34:56.2174","All Products",NULL
288,"e7eef7","Ad Impression",2,"2020-01-27 12:35:48.763811","All Products",NULL
288,"e7eef7","Ad Click",3,"2020-01-27 12:36:32.870966","All Products",NULL
288,"e7eef7","Page View",4,"2020-01-27 12:36:36.223152","Salmon","Fish"
288,"e7eef7","Add to Cart",5,"2020-01-27 12:37:35.796682","Salmon","Fish"
288,"e7eef7","Page View",6,"2020-01-27 12:38:13.425198","Tuna","Fish"
288,"e7eef7","Page View",7,"2020-01-27 12:39:01.953805","Russian Caviar","Luxury"
288,"e7eef7","Add to Cart",8,"2020-01-27 12:39:39.776938","Russian Caviar","Luxury"
288,"e7eef7","Page View",9,"2020-01-27 12:39:49.259716","Abalone","Shellfish"
288,"e7eef7","Add to Cart",10,"2020-01-27 12:39:53.359584","Abalone","Shellfish"
288,"e7eef7","Page View",11,"2020-01-27 12:40:17.182807","Lobster","Shellfish"
288,"e7eef7","Page View",12,"2020-01-27 12:40:33.298122","Crab","Shellfish"
288,"e7eef7","Add to Cart",13,"2020-01-27 12:40:34.304067","Crab","Shellfish"
288,"e7eef7","Page View",14,"2020-01-27 12:40:58.351993","Oyster","Shellfish"
288,"e7eef7","Add to Cart",15,"2020-01-27 12:41:15.762408","Oyster","Shellfish"
288,"e7eef7","Page View",16,"2020-01-27 12:41:46.81223","Checkout",NULL
288,"e7eef7","Purchase",17,"2020-01-27 12:41:48.655325","Confirmation",NULL
21,"48a5f0","Page View",1,"2020-03-18 13:44:08.725554","All Products",NULL
3,"8902ad","Page View",1,"2020-04-29 22:56:53.062046","All Products",NULL
3,"8902ad","Ad Impression",2,"2020-04-29 22:57:28.133228","All Products",NULL
3,"8902ad","Ad Click",3,"2020-04-29 22:58:04.957778","All Products",NULL
3,"8902ad","Page View",4,"2020-04-29 22:59:02.985196","Kingfish","Fish"
3,"8902ad","Page View",5,"2020-04-29 22:59:31.974271","Tuna","Fish"
3,"8902ad","Page View",6,"2020-04-29 23:00:17.387728","Russian Caviar","Luxury"
3,"8902ad","Add to Cart",7,"2020-04-29 23:00:18.616121","Russian Caviar","Luxury"
3,"8902ad","Page View",8,"2020-04-29 23:00:20.282708","Black Truffle","Luxury"
3,"8902ad","Add to Cart",9,"2020-04-29 23:00:32.062448","Black Truffle","Luxury"
3,"8902ad","Page View",10,"2020-04-29 23:00:38.644517","Abalone","Shellfish"
3,"8902ad","Add to Cart",11,"2020-04-29 23:01:17.786354","Abalone","Shellfish"
3,"8902ad","Page View",12,"2020-04-29 23:01:17.801102","Lobster","Shellfish"
3,"8902ad","Add to Cart",13,"2020-04-29 23:01:45.030526","Lobster","Shellfish"
3,"8902ad","Page View",14,"2020-04-29 23:02:24.309345","Crab","Shellfish"
3,"8902ad","Add to Cart",15,"2020-04-29 23:02:27.071426","Crab","Shellfish"
3,"8902ad","Page View",16,"2020-04-29 23:02:28.776624","Oyster","Shellfish"
3,"8902ad","Add to Cart",17,"2020-04-29 23:02:46.927705","Oyster","Shellfish"
3,"8902ad","Page View",18,"2020-04-29 23:03:34.024643","Checkout",NULL
165,"687877","Page View",1,"2020-04-01 20:07:04.474795","All Products",NULL
165,"687877","Ad Impression",2,"2020-04-01 20:07:51.94071","All Products",NULL
165,"687877","Ad Click",3,"2020-04-01 20:08:12.235744","All Products",NULL
165,"687877","Page View",4,"2020-04-01 20:09:11.260524","Salmon","Fish"
165,"687877","Add to Cart",5,"2020-04-01 20:09:45.209078","Salmon","Fish"
165,"687877","Page View",6,"2020-04-01 20:10:41.455949","Kingfish","Fish"
165,"687877","Add to Cart",7,"2020-04-01 20:11:27.273694","Kingfish","Fish"
165,"687877","Page View",8,"2020-04-01 20:11:47.044705","Tuna","Fish"
165,"687877","Add to Cart",9,"2020-04-01 20:12:13.300122","Tuna","Fish"
165,"687877","Page View",10,"2020-04-01 20:12:28.718771","Russian Caviar","Luxury"
165,"687877","Page View",11,"2020-04-01 20:12:56.999879","Black Truffle","Luxury"
165,"687877","Add to Cart",12,"2020-04-01 20:13:04.36019","Black Truffle","Luxury"
165,"687877","Page View",13,"2020-04-01 20:13:07.404177","Abalone","Shellfish"
165,"687877","Add to Cart",14,"2020-04-01 20:13:16.457876","Abalone","Shellfish"
165,"687877","Page View",15,"2020-04-01 20:13:44.290214","Lobster","Shellfish"
165,"687877","Add to Cart",16,"2020-04-01 20:13:52.318427","Lobster","Shellfish"
165,"687877","Page View",17,"2020-04-01 20:14:38.329424","Oyster","Shellfish"
165,"687877","Add to Cart",18,"2020-04-01 20:15:19.893282","Oyster","Shellfish"
165,"687877","Page View",19,"2020-04-01 20:15:38.570305","Checkout",NULL
165,"687877","Purchase",20,"2020-04-01 20:15:59.975042","Confirmation",NULL
56,"60f5cb","Page View",1,"2020-05-03 23:17:54.838898","All Products",NULL
151,"71ac68","Page View",1,"2020-02-22 20:18:47.513986","All Products",NULL
296,"05b031","Page View",1,"2020-03-18 17:01:19.619591","All Products",NULL
296,"05b031","Ad Impression",2,"2020-03-18 17:01:20.71512","All Products",NULL
296,"05b031","Ad Click",3,"2020-03-18 17:02:12.996723","All Products",NULL
296,"05b031","Page View",4,"2020-03-18 17:03:08.137668","Salmon","Fish"
296,"05b031","Add to Cart",5,"2020-03-18 17:04:07.11098","Salmon","Fish"
296,"05b031","Page View",6,"2020-03-18 17:04:26.163455","Kingfish","Fish"
296,"05b031","Add to Cart",7,"2020-03-18 17:05:06.555046","Kingfish","Fish"
296,"05b031","Page View",8,"2020-03-18 17:06:00.212101","Tuna","Fish"
296,"05b031","Page View",9,"2020-03-18 17:06:50.400208","Russian Caviar","Luxury"
296,"05b031","Add to Cart",10,"2020-03-18 17:07:25.890611","Russian Caviar","Luxury"
296,"05b031","Page View",11,"2020-03-18 17:08:15.148073","Abalone","Shellfish"
296,"05b031","Add to Cart",12,"2020-03-18 17:09:13.478556","Abalone","Shellfish"
296,"05b031","Page View",13,"2020-03-18 17:09:41.004454","Lobster","Shellfish"
296,"05b031","Add to Cart",14,"2020-03-18 17:10:23.520322","Lobster","Shellfish"
296,"05b031","Page View",15,"2020-03-18 17:10:57.111117","Oyster","Shellfish"
296,"05b031","Add to Cart",16,"2020-03-18 17:11:31.184184","Oyster","Shellfish"
296,"05b031","Page View",17,"2020-03-18 17:11:33.95244","Checkout",NULL
296,"05b031","Purchase",18,"2020-03-18 17:12:31.022094","Confirmation",NULL
74,"661e39","Page View",1,"2020-02-27 02:26:12.008362","All Products",NULL
34,"75c363","Page View",1,"2020-05-04 01:05:52.822437","All Products",NULL
34,"75c363","Ad Impression",2,"2020-05-04 01:06:11.352312","All Products",NULL
34,"75c363","Ad Click",3,"2020-05-04 01:06:24.52728","All Products",NULL
34,"75c363","Page View",4,"2020-05-04 01:06:55.519909","Salmon","Fish"
34,"75c363","Add to Cart",5,"2020-05-04 01:07:25.291294","Salmon","Fish"
34,"75c363","Page View",6,"2020-05-04 01:08:15.451413","Kingfish","Fish"
34,"75c363","Add to Cart",7,"2020-05-04 01:08:26.436824","Kingfish","Fish"
34,"75c363","Page View",8,"2020-05-04 01:08:35.437141","Tuna","Fish"
34,"75c363","Add to Cart",9,"2020-05-04 01:08:38.720486","Tuna","Fish"
34,"75c363","Page View",10,"2020-05-04 01:09:08.075362","Russian Caviar","Luxury"
34,"75c363","Add to Cart",11,"2020-05-04 01:09:46.64917","Russian Caviar","Luxury"
34,"75c363","Page View",12,"2020-05-04 01:10:14.874051","Black Truffle","Luxury"
34,"75c363","Add to Cart",13,"2020-05-04 01:10:23.633053","Black Truffle","Luxury"
34,"75c363","Page View",14,"2020-05-04 01:10:41.439489","Abalone","Shellfish"
34,"75c363","Add to Cart",15,"2020-05-04 01:11:25.800574","Abalone","Shellfish"
34,"75c363","Page View",16,"2020-05-04 01:12:03.322666","Crab","Shellfish"
34,"75c363","Add to Cart",17,"2020-05-04 01:12:45.736835","Crab","Shellfish"
34,"75c363","Page View",18,"2020-05-04 01:13:23.727846","Oyster","Shellfish"
34,"75c363","Add to Cart",19,"2020-05-04 01:13:48.363433","Oyster","Shellfish"
34,"75c363","Page View",20,"2020-05-04 01:14:13.465049","Checkout",NULL
34,"75c363","Purchase",21,"2020-05-04 01:14:51.389535","Confirmation",NULL
418,"241ff2","Page View",1,"2020-02-13 07:15:14.129441","All Products",NULL
418,"241ff2","Ad Impression",2,"2020-02-13 07:15:21.412076","All Products",NULL
418,"241ff2","Ad Click",3,"2020-02-13 07:16:10.261243","All Products",NULL
418,"241ff2","Page View",4,"2020-02-13 07:16:32.602715","Salmon","Fish"
418,"241ff2","Add to Cart",5,"2020-02-13 07:16:57.733556","Salmon","Fish"
418,"241ff2","Page View",6,"2020-02-13 07:17:54.153787","Kingfish","Fish"
418,"241ff2","Add to Cart",7,"2020-02-13 07:18:16.537934","Kingfish","Fish"
418,"241ff2","Page View",8,"2020-02-13 07:18:59.613876","Tuna","Fish"
418,"241ff2","Page View",9,"2020-02-13 07:19:41.668774","Russian Caviar","Luxury"
418,"241ff2","Add to Cart",10,"2020-02-13 07:19:42.733092","Russian Caviar","Luxury"
418,"241ff2","Page View",11,"2020-02-13 07:20:36.062696","Black Truffle","Luxury"
418,"241ff2","Add to Cart",12,"2020-02-13 07:21:07.044683","Black Truffle","Luxury"
418,"241ff2","Page View",13,"2020-02-13 07:21:11.945115","Lobster","Shellfish"
418,"241ff2","Add to Cart",14,"2020-02-13 07:21:42.658896","Lobster","Shellfish"
418,"241ff2","Page View",15,"2020-02-13 07:21:50.697457","Crab","Shellfish"
418,"241ff2","Add to Cart",16,"2020-02-13 07:22:46.791827","Crab","Shellfish"
418,"241ff2","Page View",17,"2020-02-13 07:23:32.703438","Oyster","Shellfish"
418,"241ff2","Add to Cart",18,"2020-02-13 07:24:06.179121","Oyster","Shellfish"
418,"241ff2","Page View",19,"2020-02-13 07:24:21.080715","Checkout",NULL
418,"241ff2","Purchase",20,"2020-02-13 07:24:34.921677","Confirmation",NULL
245,"1905db","Page View",1,"2020-01-30 04:04:32.62713","All Products",NULL
67,"7ab1c0","Page View",1,"2020-04-14 05:34:04.205442","All Products",NULL
67,"7ab1c0","Ad Impression",2,"2020-04-14 05:34:09.624315","All Products",NULL
67,"7ab1c0","Ad Click",3,"2020-04-14 05:34:59.030919","All Products",NULL
67,"7ab1c0","Page View",4,"2020-04-14 05:35:36.530342","Kingfish","Fish"
67,"7ab1c0","Page View",5,"2020-04-14 05:36:03.862358","Russian Caviar","Luxury"
67,"7ab1c0","Add to Cart",6,"2020-04-14 05:36:35.561596","Russian Caviar","Luxury"
67,"7ab1c0","Page View",7,"2020-04-14 05:36:39.626678","Black Truffle","Luxury"
67,"7ab1c0","Add to Cart",8,"2020-04-14 05:36:50.248547","Black Truffle","Luxury"
67,"7ab1c0","Page View",9,"2020-04-14 05:37:24.530892","Abalone","Shellfish"
67,"7ab1c0","Page View",10,"2020-04-14 05:37:27.656008","Lobster","Shellfish"
67,"7ab1c0","Add to Cart",11,"2020-04-14 05:37:57.895348","Lobster","Shellfish"
67,"7ab1c0","Page View",12,"2020-04-14 05:38:04.429636","Oyster","Shellfish"
67,"7ab1c0","Add to Cart",13,"2020-04-14 05:38:09.0932","Oyster","Shellfish"
67,"7ab1c0","Page View",14,"2020-04-14 05:38:17.728276","Checkout",NULL
67,"7ab1c0","Purchase",15,"2020-04-14 05:38:33.397217","Confirmation",NULL
325,"f5eb66","Page View",1,"2020-02-21 07:30:43.296341","All Products",NULL
90,"43e687","Page View",1,"2020-03-09 02:29:32.493871","All Products",NULL
443,"4339c0","Page View",1,"2020-03-07 16:15:29.484601","All Products",NULL
387,"e50cef","Page View",1,"2020-03-09 01:30:25.805021","All Products",NULL
334,"65f351","Page View",1,"2020-02-02 16:34:33.173964","All Products",NULL
144,"40132f","Page View",1,"2020-03-06 19:43:02.133232","All Products",NULL
144,"40132f","Ad Impression",2,"2020-03-06 19:43:50.858471","All Products",NULL
144,"40132f","Page View",3,"2020-03-06 19:44:20.102397","Salmon","Fish"
144,"40132f","Add to Cart",4,"2020-03-06 19:44:57.0534","Salmon","Fish"
144,"40132f","Page View",5,"2020-03-06 19:45:34.866786","Black Truffle","Luxury"
144,"40132f","Page View",6,"2020-03-06 19:45:39.987495","Lobster","Shellfish"
144,"40132f","Add to Cart",7,"2020-03-06 19:46:19.272876","Lobster","Shellfish"
144,"40132f","Page View",8,"2020-03-06 19:46:23.052801","Oyster","Shellfish"
144,"40132f","Add to Cart",9,"2020-03-06 19:46:44.031172","Oyster","Shellfish"
144,"40132f","Page View",10,"2020-03-06 19:47:00.383279","Checkout",NULL
39,"9329b7","Page View",1,"2020-02-29 09:13:45.088866","All Products",NULL
393,"885c15","Page View",1,"2020-04-27 06:52:08.795082","All Products",NULL
393,"885c15","Ad Impression",2,"2020-04-27 06:52:26.479365","All Products",NULL
393,"885c15","Ad Click",3,"2020-04-27 06:52:40.98188","All Products",NULL
393,"885c15","Page View",4,"2020-04-27 06:52:53.245112","Salmon","Fish"
393,"885c15","Add to Cart",5,"2020-04-27 06:52:54.12393","Salmon","Fish"
393,"885c15","Page View",6,"2020-04-27 06:53:41.051808","Tuna","Fish"
393,"885c15","Page View",7,"2020-04-27 06:54:30.887796","Russian Caviar","Luxury"
393,"885c15","Add to Cart",8,"2020-04-27 06:55:14.555502","Russian Caviar","Luxury"
393,"885c15","Page View",9,"2020-04-27 06:55:26.162411","Black Truffle","Luxury"
393,"885c15","Add to Cart",10,"2020-04-27 06:56:25.775944","Black Truffle","Luxury"
393,"885c15","Page View",11,"2020-04-27 06:56:55.956389","Abalone","Shellfish"
393,"885c15","Add to Cart",12,"2020-04-27 06:57:30.43571","Abalone","Shellfish"
393,"885c15","Page View",13,"2020-04-27 06:58:13.657852","Lobster","Shellfish"
393,"885c15","Add to Cart",14,"2020-04-27 06:58:42.25286","Lobster","Shellfish"
393,"885c15","Page View",15,"2020-04-27 06:59:33.419841","Crab","Shellfish"
393,"885c15","Page View",16,"2020-04-27 07:00:12.287766","Oyster","Shellfish"
393,"885c15","Add to Cart",17,"2020-04-27 07:00:40.478166","Oyster","Shellfish"
393,"885c15","Page View",18,"2020-04-27 07:00:42.926343","Checkout",NULL
393,"885c15","Purchase",19,"2020-04-27 07:01:41.058811","Confirmation",NULL
287,"046a07","Page View",1,"2020-02-20 12:40:39.689304","All Products",NULL
464,"945a98","Page View",1,"2020-02-17 12:13:31.839855","All Products",NULL
